valid_utc,split,label,year,month,hour_utc,max_cover,tops_ft,depth_below_ft,vis_sm,overhead_ceiling_ft,overhead_lowest_ft
2022-08-09T09:48,holdout_baserate,clear,2022,8,9,,,,,,
2022-08-09T10:50,train,clear,2022,8,10,,,,,,
2022-08-09T11:55,train,clear,2022,8,11,,,,,,
2022-08-09T12:53,holdout_baserate,clear,2022,8,12,,,,,,
2022-08-09T15:52,holdout_baserate,clear,2022,8,15,,,,,,
2022-08-09T17:52,train,clear,2022,8,17,,,,,,
2022-08-09T18:56,holdout_baserate,clear,2022,8,18,,,,0,,
2022-08-09T21:49,holdout_baserate,clear,2022,8,21,,,,,,
2022-08-10T00:47,holdout_baserate,clear,2022,8,0,,,,,,
2022-08-10T03:54,holdout_baserate,clear,2022,8,3,,,,,,
2022-08-10T06:47,holdout_baserate,clear,2022,8,6,,,,,,
2022-08-10T09:47,holdout_baserate,clear,2022,8,9,,,,,,
2022-08-10T10:52,train,clear,2022,8,10,,,,0.062,,
2022-08-10T12:49,holdout_baserate,clear,2022,8,12,,,,0.062,,
2022-08-10T15:55,holdout_baserate,clear,2022,8,15,,,,0.062,,
2022-08-10T17:55,train,clear,2022,8,17,,,,0.062,,
2022-08-10T18:52,holdout_baserate,clear,2022,8,18,,,,0.062,,
2022-08-10T21:51,holdout_baserate,clear,2022,8,21,,,,0.125,,
2022-08-11T00:58,holdout_baserate,clear,2022,8,0,BKN,5700,588,70,,0
2022-08-11T02:58,train,undercast,2022,8,2,BKN,5400,888,80,15000,8000
2022-08-11T03:57,holdout_baserate,ambiguous,2022,8,3,BKN,6000,288,80,15000,8000
2022-08-11T06:58,holdout_baserate,clear,2022,8,6,,,,0.062,,
2022-08-11T09:49,holdout_baserate,clear,2022,8,9,BKN,6000,288,0.125,10000,0
2022-08-11T10:56,train,undercast,2022,8,10,BKN,5000,1288,50,16000,16000
2022-08-11T11:49,train,clear,2022,8,11,,,,0.5,0,0
2022-08-11T12:47,holdout_baserate,clear,2022,8,12,,,,0.25,,
2022-08-11T15:49,holdout_baserate,clear,2022,8,15,,,,0.062,,
2022-08-11T18:56,holdout_baserate,clear,2022,8,18,,,,0.5,500,500
2022-08-11T21:50,holdout_baserate,clear,2022,8,21,,,,0.25,,
2022-08-12T00:56,holdout_baserate,clear,2022,8,0,,,,0.062,,
2022-08-12T03:54,holdout_baserate,clear,2022,8,3,,,,0.062,,
2022-08-12T06:53,holdout_baserate,clear,2022,8,6,,,,0.062,,
2022-08-12T08:47,train,clear,2022,8,8,,,,0.062,,0
2022-08-12T09:52,holdout_baserate,undercast,2022,8,9,BKN,4000,2288,100,15000,2000
2022-08-12T10:56,train,undercast,2022,8,10,BKN,3500,2788,100,21000,3000
2022-08-12T11:52,train,undercast,2022,8,11,BKN,3500,2788,100,21000,3000
2022-08-12T12:53,holdout_baserate,undercast,2022,8,12,BKN,3500,2788,90,,3000
2022-08-12T13:51,train,undercast,2022,8,13,BKN,5500,788,90,,3000
2022-08-12T15:53,holdout_baserate,clear,2022,8,15,OVC,5700,588,0.125,100,100
2022-08-12T18:59,holdout_baserate,clear,2022,8,18,,,,0.062,,
2022-08-12T21:47,holdout_baserate,clear,2022,8,21,,,,0.062,,
2022-08-13T00:55,holdout_baserate,clear,2022,8,0,SCT,5800,488,70,,0
2022-08-13T03:55,holdout_baserate,clear,2022,8,3,BKN,5700,588,80,1500,500
2022-08-13T06:53,holdout_baserate,clear,2022,8,6,,,,0.125,,
2022-08-13T09:47,holdout_baserate,clear,2022,8,9,,,,0.062,,
2022-08-13T10:52,train,clear,2022,8,10,,,,0.125,,
2022-08-13T11:47,train,clear,2022,8,11,,,,0.062,,
2022-08-13T12:51,holdout_baserate,clear,2022,8,12,,,,0.062,,
2022-08-13T15:47,holdout_baserate,clear,2022,8,15,,,,0.125,,
2022-08-13T18:57,holdout_baserate,clear,2022,8,18,BKN,5000,1288,0.312,1000,1000
2022-08-13T21:50,holdout_baserate,clear,2022,8,21,,,,0.062,,
2022-08-14T00:54,holdout_baserate,clear,2022,8,0,SCT,5700,588,100,1000,1000
2022-08-14T02:49,train,clear,2022,8,2,,,,0.125,0,0
2022-08-14T03:52,holdout_baserate,ambiguous,2022,8,3,SCT,5000,1288,100,8000,1000
2022-08-14T06:52,holdout_baserate,clear,2022,8,6,SCT,5800,488,100,3000,0
2022-08-14T09:47,holdout_baserate,clear,2022,8,9,,,,0.125,,
2022-08-14T10:51,train,clear,2022,8,10,,,,0.125,,
2022-08-14T11:49,train,clear,2022,8,11,,,,0.125,,
2022-08-14T12:54,holdout_baserate,clear,2022,8,12,FEW,5000,1288,80,,0
2022-08-14T13:53,train,clear,2022,8,13,,,,,1000,1000
2022-08-14T15:51,holdout_baserate,clear,2022,8,15,,,,80,1000,1000
2022-08-14T18:54,holdout_baserate,clear,2022,8,18,,,,80,1000,1000
2022-08-14T21:52,holdout_baserate,clear,2022,8,21,,,,80,1000,1000
2022-08-15T00:54,holdout_baserate,clear,2022,8,0,,,,100,,1000
2022-08-15T02:57,train,clear,2022,8,2,,,,100,2500,1000
2022-08-15T03:58,holdout_baserate,clear,2022,8,3,,,,100,2500,1000
2022-08-15T06:52,holdout_baserate,clear,2022,8,6,,,,100,,2000
2022-08-15T09:50,holdout_baserate,clear,2022,8,9,,,,90,,1000
2022-08-15T10:57,train,clear,2022,8,10,,,,90,,1000
2022-08-15T11:47,train,clear,2022,8,11,,,,90,1000,1000
2022-08-15T12:53,holdout_baserate,clear,2022,8,12,,,,80,1000,1000
2022-08-15T13:50,train,clear,2022,8,13,,,,80,1000,1000
2022-08-15T15:55,holdout_baserate,clear,2022,8,15,,,,80,1000,1000
2022-08-15T18:51,holdout_baserate,clear,2022,8,18,,,,80,1000,1000
2022-08-15T21:53,holdout_baserate,clear,2022,8,21,,,,80,1000,1000
2022-08-16T00:52,holdout_baserate,clear,2022,8,0,,,,70,1500,0
2022-08-16T03:57,holdout_baserate,clear,2022,8,3,,,,70,4000,1500
2022-08-16T06:52,holdout_baserate,clear,2022,8,6,,,,70,4000,1500
2022-08-16T09:54,holdout_baserate,clear,2022,8,9,,,,70,14000,1000
2022-08-16T10:56,train,clear,2022,8,10,,,,80,20000,1000
2022-08-16T12:52,holdout_baserate,clear,2022,8,12,,,,80,20000,1000
2022-08-16T15:50,holdout_baserate,clear,2022,8,15,,,,60,500,500
2022-08-16T18:58,holdout_baserate,clear,2022,8,18,,,,60,1000,1000
2022-08-16T21:54,holdout_baserate,clear,2022,8,21,FEW,5000,1288,60,1000,1000
2022-08-17T00:51,holdout_baserate,clear,2022,8,0,,,,70,1000,1000
2022-08-17T03:49,holdout_baserate,clear,2022,8,3,,,,,,
2022-08-17T06:52,holdout_baserate,clear,2022,8,6,,,,,,
2022-08-17T09:54,holdout_baserate,clear,2022,8,9,,,,0,,
2022-08-17T10:51,train,clear,2022,8,10,,,,,,
2022-08-17T11:49,train,clear,2022,8,11,,,,0.062,,
2022-08-17T12:52,holdout_baserate,clear,2022,8,12,BKN,5000,1288,10,300,0
2022-08-17T15:48,holdout_baserate,clear,2022,8,15,,,,,,
2022-08-17T16:54,train,clear,2022,8,16,,,,0.062,,
2022-08-17T18:55,holdout_baserate,clear,2022,8,18,,,,0,,
2022-08-17T21:48,holdout_baserate,clear,2022,8,21,,,,,,
2022-08-18T00:49,holdout_baserate,clear,2022,8,0,,,,,,
2022-08-18T03:48,holdout_baserate,clear,2022,8,3,,,,,,
2022-08-18T06:48,holdout_baserate,clear,2022,8,6,,,,0.062,,
2022-08-18T09:47,holdout_baserate,clear,2022,8,9,,,,0.062,,
2022-08-18T10:54,train,clear,2022,8,10,,,,0.062,,
2022-08-18T11:57,train,clear,2022,8,11,,,,0.062,,
2022-08-18T12:59,holdout_baserate,clear,2022,8,12,,,,,,
2022-08-18T15:52,holdout_baserate,clear,2022,8,15,,,,,,
2022-08-18T18:52,holdout_baserate,clear,2022,8,18,,,,,,
2022-08-18T21:49,holdout_baserate,clear,2022,8,21,,,,,,
2022-08-19T00:48,holdout_baserate,clear,2022,8,0,,,,,,
2022-08-19T03:50,holdout_baserate,clear,2022,8,3,,,,,,
2022-08-19T06:47,holdout_baserate,clear,2022,8,6,,,,,,
2022-08-19T09:47,holdout_baserate,clear,2022,8,9,,,,,,
2022-08-19T10:52,train,clear,2022,8,10,,,,,,
2022-08-19T11:55,train,clear,2022,8,11,,,,,,
2022-08-19T12:49,holdout_baserate,clear,2022,8,12,,,,,,
2022-08-19T15:56,holdout_baserate,clear,2022,8,15,,,,0.062,0,0
2022-08-19T18:59,holdout_baserate,clear,2022,8,18,,,,80,500,500
2022-08-19T21:56,holdout_baserate,clear,2022,8,21,,,,75,1000,1000
2022-08-20T00:49,holdout_baserate,clear,2022,8,0,,,,60,,2000
2022-08-20T03:52,holdout_baserate,clear,2022,8,3,,,,60,,500
2022-08-20T06:52,holdout_baserate,clear,2022,8,6,,,,60,,3000
2022-08-20T08:51,train,clear,2022,8,8,,,,60,,6000
2022-08-20T09:51,holdout_baserate,clear,2022,8,9,,,,70,,2000
2022-08-20T10:52,train,clear,2022,8,10,,,,70,,1200
2022-08-20T12:53,holdout_baserate,clear,2022,8,12,,,,80,,800
2022-08-20T14:54,train,clear,2022,8,14,,,,80,,400
2022-08-20T15:56,holdout_baserate,clear,2022,8,15,,,,80,21000,800
2022-08-20T18:57,holdout_baserate,clear,2022,8,18,,,,80,1200,1200
2022-08-20T21:55,holdout_baserate,clear,2022,8,21,,,,80,18000,1200
2022-08-21T00:53,holdout_baserate,clear,2022,8,0,,,,60,,10000
2022-08-21T03:56,holdout_baserate,clear,2022,8,3,,,,50,,500
2022-08-21T06:52,holdout_baserate,clear,2022,8,6,,,,50,22000,1000
2022-08-21T09:51,holdout_baserate,clear,2022,8,9,,,,60,8000,2000
2022-08-21T10:59,train,clear,2022,8,10,,,,60,20000,4000
2022-08-21T11:56,train,clear,2022,8,11,,,,50,6000,4500
2022-08-21T12:58,holdout_baserate,clear,2022,8,12,,,,50,6000,100
2022-08-21T13:59,train,clear,2022,8,13,,,,50,7000,400
2022-08-21T15:57,holdout_baserate,clear,2022,8,15,,,,70,9000,400
2022-08-21T17:56,train,clear,2022,8,17,,,,70,9000,1400
2022-08-21T18:57,holdout_baserate,clear,2022,8,18,,,,70,9000,1400
2022-08-21T21:56,holdout_baserate,clear,2022,8,21,,,,65,17000,100
2022-08-22T00:52,holdout_baserate,clear,2022,8,0,FEW,2000,4288,50,18000,0
2022-08-22T03:56,holdout_baserate,clear,2022,8,3,,,,70,6000,0
2022-08-22T06:53,holdout_baserate,clear,2022,8,6,,,,50,5000,5000
2022-08-22T09:56,holdout_baserate,clear,2022,8,9,,,,70,8000,1000
2022-08-22T10:55,train,clear,2022,8,10,,,,90,7000,7000
2022-08-22T12:59,holdout_baserate,ambiguous,2022,8,12,SCT,4000,2288,90,7000,7000
2022-08-22T15:53,holdout_baserate,clear,2022,8,15,,,,0.062,,
2022-08-22T16:53,train,clear,2022,8,16,,,,,,
2022-08-22T18:52,holdout_baserate,clear,2022,8,18,,,,0.062,,
2022-08-22T21:59,holdout_baserate,clear,2022,8,21,,,,0.062,,
2022-08-23T00:47,holdout_baserate,clear,2022,8,0,,,,,,
2022-08-23T03:49,holdout_baserate,clear,2022,8,3,,,,,,
2022-08-23T06:49,holdout_baserate,clear,2022,8,6,,,,,,
2022-08-23T11:54,train,clear,2022,8,11,BKN,4800,1488,35,700,700
2022-08-23T12:59,holdout_baserate,clear,2022,8,12,FEW,4000,2288,0.062,0,0
2022-08-23T15:59,holdout_baserate,clear,2022,8,15,,,,0.125,100,100
2022-08-23T16:59,train,clear,2022,8,16,,,,0.25,100,100
2022-08-23T18:53,holdout_baserate,clear,2022,8,18,,,,0.062,,
2022-08-23T21:53,holdout_baserate,clear,2022,8,21,,,,0.062,,
2022-08-24T00:51,holdout_baserate,clear,2022,8,0,,,,,,
2022-08-24T03:51,holdout_baserate,clear,2022,8,3,,,,,,
2022-08-24T06:52,holdout_baserate,clear,2022,8,6,,,,0.062,,
2022-08-24T09:48,holdout_baserate,clear,2022,8,9,,,,,,
2022-08-24T10:54,train,clear,2022,8,10,,,,,,
2022-08-24T11:56,train,clear,2022,8,11,,,,,,
2022-08-24T12:55,holdout_baserate,clear,2022,8,12,,,,0.062,,
2022-08-24T15:54,holdout_baserate,clear,2022,8,15,,,,,,
2022-08-24T16:52,train,clear,2022,8,16,,,,0.062,,
2022-08-24T18:50,holdout_baserate,clear,2022,8,18,,,,,,
2022-08-24T21:54,holdout_baserate,clear,2022,8,21,,,,,,
2022-08-25T00:55,holdout_baserate,clear,2022,8,0,,,,,,
2022-08-25T03:55,holdout_baserate,clear,2022,8,3,,,,,,
2022-08-25T06:54,holdout_baserate,clear,2022,8,6,,,,0.062,,
2022-08-25T09:54,holdout_baserate,clear,2022,8,9,,,,0.062,,
2022-08-25T10:48,train,clear,2022,8,10,,,,0.062,,
2022-08-25T11:47,train,clear,2022,8,11,,,,0.062,,
2022-08-25T12:52,holdout_baserate,clear,2022,8,12,,,,,,
2022-08-25T14:54,train,clear,2022,8,14,,,,0.062,,
2022-08-25T15:54,holdout_baserate,clear,2022,8,15,,,,0.062,,
2022-08-25T18:53,holdout_baserate,clear,2022,8,18,,,,0.062,,
2022-08-25T21:55,holdout_baserate,clear,2022,8,21,BKN,6000,288,30,3000,3000
2022-08-26T00:59,holdout_baserate,clear,2022,8,0,FEW,5800,488,35,,0
2022-08-26T03:54,holdout_baserate,clear,2022,8,3,,,,0.062,,
2022-08-26T06:53,holdout_baserate,clear,2022,8,6,,,,0.062,,
2022-08-26T09:51,holdout_baserate,clear,2022,8,9,,,,0.125,,
2022-08-26T10:52,train,clear,2022,8,10,,,,0.062,,
2022-08-26T12:59,holdout_baserate,ambiguous,2022,8,12,BKN,4000,2288,50,4000,4000
2022-08-26T15:54,holdout_baserate,clear,2022,8,15,FEW,3000,3288,,300,0
2022-08-26T16:59,train,clear,2022,8,16,,,,4,17000,0
2022-08-26T18:56,holdout_baserate,clear,2022,8,18,BKN,3000,3288,50,3000,0
2022-08-26T21:59,holdout_baserate,undercast,2022,8,21,BKN,3000,3288,60,5000,1500
2022-08-27T00:54,holdout_baserate,ambiguous,2022,8,0,SCT,4500,1788,70,4000,1500
2022-08-27T03:54,holdout_baserate,clear,2022,8,3,,,,0.062,,
2022-08-27T06:51,holdout_baserate,clear,2022,8,6,,,,0,,
2022-08-27T09:47,holdout_baserate,clear,2022,8,9,,,,0.062,,
2022-08-27T10:50,train,clear,2022,8,10,,,,0.062,,
2022-08-27T11:47,train,clear,2022,8,11,,,,0.062,,
2022-08-27T12:49,holdout_baserate,clear,2022,8,12,,,,0.062,,
2022-08-27T13:48,train,clear,2022,8,13,,,,0.062,,
2022-08-27T15:55,holdout_baserate,clear,2022,8,15,,,,0.312,500,500
2022-08-27T18:53,holdout_baserate,clear,2022,8,18,,,,0.312,500,0
2022-08-27T21:55,holdout_baserate,clear,2022,8,21,,,,0.062,,
2022-08-28T00:54,holdout_baserate,clear,2022,8,0,FEW,5800,488,80,,500
2022-08-28T03:57,holdout_baserate,clear,2022,8,3,BKN,6000,288,0.125,0,0
2022-08-28T06:54,holdout_baserate,clear,2022,8,6,SCT,6000,288,0.125,0,0
2022-08-28T09:51,holdout_baserate,ambiguous,2022,8,9,SCT,4500,1788,80,,20000
2022-08-28T10:53,train,undercast,2022,8,10,BKN,5000,1288,80,,20000
2022-08-28T11:47,train,undercast,2022,8,11,BKN,5000,1288,80,,20000
2022-08-28T12:51,holdout_baserate,clear,2022,8,12,BKN,5000,1288,0.062,,0
2022-08-28T15:55,holdout_baserate,clear,2022,8,15,,,,0.125,0,0
2022-08-28T18:53,holdout_baserate,clear,2022,8,18,,,,,500,500
2022-08-28T21:55,holdout_baserate,clear,2022,8,21,,,,40,18000,0
2022-08-29T00:56,holdout_baserate,clear,2022,8,0,,,,0.062,,
2022-08-29T03:54,holdout_baserate,clear,2022,8,3,,,,0.062,,
2022-08-29T06:49,holdout_baserate,clear,2022,8,6,,,,,,
2022-08-29T09:47,holdout_baserate,clear,2022,8,9,,,,,,
2022-08-29T10:49,train,clear,2022,8,10,,,,,,
2022-08-29T12:49,holdout_baserate,clear,2022,8,12,,,,,,
2022-08-29T14:47,train,clear,2022,8,14,,,,,,
2022-08-29T15:54,holdout_baserate,clear,2022,8,15,,,,0.312,0,0
2022-08-29T17:54,train,clear,2022,8,17,,,,,100,0
2022-08-29T18:51,holdout_baserate,clear,2022,8,18,,,,0.125,,
2022-08-29T21:50,holdout_baserate,clear,2022,8,21,,,,0.125,,
2022-08-30T00:55,holdout_baserate,clear,2022,8,0,SCT,6000,288,20,,1000
2022-08-30T02:52,train,clear,2022,8,2,FEW,6000,288,30,14000,0
2022-08-30T03:56,holdout_baserate,clear,2022,8,3,SCT,6000,288,30,14000,0
2022-08-30T06:52,holdout_baserate,clear,2022,8,6,,,,,,
2022-08-30T09:53,holdout_baserate,clear,2022,8,9,,,,,,
2022-08-30T10:48,train,clear,2022,8,10,,,,,,
2022-08-30T11:47,train,clear,2022,8,11,,,,,,
2022-08-30T12:50,holdout_baserate,clear,2022,8,12,,,,,,
2022-08-30T14:54,train,clear,2022,8,14,,,,30,500,0
2022-08-30T15:54,holdout_baserate,clear,2022,8,15,,,,30,15000,0
2022-08-30T18:53,holdout_baserate,clear,2022,8,18,,,,40,300,300
2022-08-30T21:48,holdout_baserate,clear,2022,8,21,,,,0.062,,
2022-08-31T00:54,holdout_baserate,clear,2022,8,0,,,,,,
2022-08-31T03:54,holdout_baserate,clear,2022,8,3,,,,0.062,,
2022-08-31T06:51,holdout_baserate,clear,2022,8,6,,,,0.125,,
2022-08-31T09:50,holdout_baserate,clear,2022,8,9,,,,0.062,,
2022-08-31T10:50,train,clear,2022,8,10,,,,0.062,,
2022-08-31T12:50,holdout_baserate,clear,2022,8,12,,,,,,
2022-08-31T15:51,holdout_baserate,clear,2022,8,15,,,,,,
2022-08-31T18:54,holdout_baserate,clear,2022,8,18,,,,,,
2022-08-31T21:54,holdout_baserate,clear,2022,8,21,,,,25,200,200
2022-09-01T00:51,holdout_baserate,clear,2022,9,0,,,,80,,6000
2022-09-01T03:54,holdout_baserate,clear,2022,9,3,,,,0.125,,
2022-09-01T06:48,holdout_baserate,clear,2022,9,6,,,,,,
2022-09-01T09:55,holdout_baserate,clear,2022,9,9,BKN,2000,4288,60,4000,0
2022-09-01T11:56,train,clear,2022,9,11,,,,,,
2022-09-01T12:50,holdout_baserate,clear,2022,9,12,,,,,,
2022-09-01T13:51,train,clear,2022,9,13,,,,,,
2022-09-01T14:50,train,clear,2022,9,14,,,,,,
2022-09-01T15:51,holdout_baserate,clear,2022,9,15,,,,,,
2022-09-01T17:55,train,clear,2022,9,17,,,,,,
2022-09-01T18:56,holdout_baserate,clear,2022,9,18,,,,0,,
2022-09-01T20:51,train,clear,2022,9,20,,,,0,,
2022-09-01T21:57,holdout_baserate,clear,2022,9,21,,,,0.062,,
2022-09-02T00:48,holdout_baserate,clear,2022,9,0,,,,,,
2022-09-02T03:52,holdout_baserate,clear,2022,9,3,,,,0.062,,
2022-09-02T05:55,train,clear,2022,9,5,FEW,3500,2788,80,,500
2022-09-02T06:52,holdout_baserate,clear,2022,9,6,FEW,2000,4288,80,,1000
2022-09-02T09:53,holdout_baserate,clear,2022,9,9,,,,100,,1500
2022-09-02T10:54,train,clear,2022,9,10,,,,130,,19000
2022-09-02T12:56,holdout_baserate,clear,2022,9,12,,,,130,,19000
2022-09-02T15:54,holdout_baserate,ambiguous,2022,9,15,SCT,5000,1288,130,,16000
2022-09-02T18:55,holdout_baserate,clear,2022,9,18,FEW,5400,888,130,,18000
2022-09-02T19:55,train,clear,2022,9,19,,,,130,,20000
2022-09-02T21:55,holdout_baserate,clear,2022,9,21,,,,130,,19000
2022-09-03T00:54,holdout_baserate,clear,2022,9,0,,,,100,,10000
2022-09-03T03:52,holdout_baserate,clear,2022,9,3,,,,90,,1500
2022-09-03T06:51,holdout_baserate,clear,2022,9,6,,,,100,,1000
2022-09-03T08:59,train,clear,2022,9,8,,,,80,,2000
2022-09-03T09:50,holdout_baserate,clear,2022,9,9,,,,100,22000,500
2022-09-03T10:55,train,clear,2022,9,10,,,,110,20000,8000
2022-09-03T12:59,holdout_baserate,clear,2022,9,12,,,,110,,800
2022-09-03T15:57,holdout_baserate,clear,2022,9,15,,,,110,19000,600
2022-09-03T17:58,train,clear,2022,9,17,,,,15,18000,400
2022-09-03T18:55,holdout_baserate,clear,2022,9,18,,,,,300,300
2022-09-03T21:56,holdout_baserate,clear,2022,9,21,,,,90,10000,200
2022-09-04T00:52,holdout_baserate,clear,2022,9,0,FEW,4500,1788,70,22000,800
2022-09-04T03:51,holdout_baserate,clear,2022,9,3,,,,,,
2022-09-04T06:48,holdout_baserate,clear,2022,9,6,,,,,,
2022-09-04T09:50,holdout_baserate,clear,2022,9,9,,,,,,
2022-09-04T12:50,holdout_baserate,clear,2022,9,12,,,,,,
2022-09-04T15:54,holdout_baserate,clear,2022,9,15,,,,0.062,,
2022-09-04T17:57,train,clear,2022,9,17,,,,0.25,0,0
2022-09-04T18:57,holdout_baserate,clear,2022,9,18,,,,0.062,0,0
2022-09-04T21:55,holdout_baserate,clear,2022,9,21,,,,0.062,,
2022-09-05T00:50,holdout_baserate,clear,2022,9,0,,,,0.125,,
2022-09-05T03:48,holdout_baserate,clear,2022,9,3,,,,,,
2022-09-05T05:52,train,clear,2022,9,5,,,,,,
2022-09-05T06:48,holdout_baserate,clear,2022,9,6,,,,,,
2022-09-05T09:48,holdout_baserate,clear,2022,9,9,,,,,,
2022-09-05T10:53,train,clear,2022,9,10,,,,,,
2022-09-05T11:52,train,clear,2022,9,11,,,,,,
2022-09-05T12:50,holdout_baserate,clear,2022,9,12,,,,0,,
2022-09-05T14:51,train,clear,2022,9,14,,,,,,
2022-09-05T15:57,holdout_baserate,clear,2022,9,15,,,,0.062,,
2022-09-05T16:53,train,clear,2022,9,16,,,,0.062,,
2022-09-05T17:56,train,clear,2022,9,17,,,,0.125,0,0
2022-09-05T18:59,holdout_baserate,clear,2022,9,18,BKN,3400,2888,,1800,1800
2022-09-05T20:54,train,clear,2022,9,20,BKN,3700,2588,0.75,2200,2200
2022-09-05T21:57,holdout_baserate,clear,2022,9,21,,,,0.062,,
2022-09-06T00:47,holdout_baserate,clear,2022,9,0,,,,,,
2022-09-06T03:50,holdout_baserate,clear,2022,9,3,,,,,,
2022-09-06T06:49,holdout_baserate,clear,2022,9,6,,,,,,
2022-09-06T09:47,holdout_baserate,clear,2022,9,9,,,,0.062,,
2022-09-06T10:50,train,clear,2022,9,10,,,,0.125,,
2022-09-06T12:50,holdout_baserate,clear,2022,9,12,,,,,,
2022-09-06T14:51,train,clear,2022,9,14,,,,0.062,,
2022-09-06T15:53,holdout_baserate,clear,2022,9,15,,,,,,
2022-09-06T16:52,train,clear,2022,9,16,,,,,,
2022-09-06T18:54,holdout_baserate,clear,2022,9,18,,,,0.062,,
2022-09-06T21:58,holdout_baserate,clear,2022,9,21,,,,0.062,,
2022-09-07T00:49,holdout_baserate,ambiguous,2022,9,0,BKN,3000,3288,,20000,2000
2022-09-07T03:48,holdout_baserate,clear,2022,9,3,,,,0.062,,
2022-09-07T05:55,train,undercast,2022,9,5,BKN,3500,2788,60,10000,1000
2022-09-07T06:54,holdout_baserate,clear,2022,9,6,,,,,,1000
2022-09-07T08:50,train,undercast,2022,9,8,BKN,3000,3288,50,,1000
2022-09-07T09:48,holdout_baserate,undercast,2022,9,9,BKN,3000,3288,80,,2000
2022-09-07T10:54,train,undercast,2022,9,10,OVC,4900,1388,90,,12000
2022-09-07T11:55,train,undercast,2022,9,11,OVC,5000,1288,90,,11000
2022-09-07T12:58,holdout_baserate,undercast,2022,9,12,BKN,5000,1288,90,,11000
2022-09-07T13:55,train,undercast,2022,9,13,OVC,5200,1088,90,,11000
2022-09-07T14:53,train,undercast,2022,9,14,OVC,5200,1088,90,,17000
2022-09-07T15:51,holdout_baserate,clear,2022,9,15,OVC,5200,1088,90,,0
2022-09-07T16:49,train,undercast,2022,9,16,OVC,5500,788,90,,5000
2022-09-07T17:59,train,undercast,2022,9,17,OVC,5500,788,90,,16000
2022-09-07T18:59,holdout_baserate,clear,2022,9,18,SCT,5800,488,0.125,,12000
2022-09-07T21:56,holdout_baserate,clear,2022,9,21,FEW,5400,888,0.375,500,500
2022-09-08T00:50,holdout_baserate,clear,2022,9,0,,,,0.062,0,0
2022-09-08T03:55,holdout_baserate,ambiguous,2022,9,3,BKN,5800,488,70,,8000
2022-09-08T06:50,holdout_baserate,clear,2022,9,6,,,,0.188,,
2022-09-08T09:51,holdout_baserate,clear,2022,9,9,BKN,5800,488,80,,300
2022-09-08T10:54,train,undercast,2022,9,10,BKN,5700,588,80,,6000
2022-09-08T11:55,train,clear,2022,9,11,BKN,3700,2588,70,,300
2022-09-08T12:50,holdout_baserate,clear,2022,9,12,,,,0.062,,
2022-09-08T13:55,train,clear,2022,9,13,FEW,4000,2288,,500,500
2022-09-08T15:50,holdout_baserate,clear,2022,9,15,,,,4,1000,1000
2022-09-08T17:54,train,clear,2022,9,17,,,,0.312,500,500
2022-09-08T18:52,holdout_baserate,clear,2022,9,18,,,,0.312,500,500
2022-09-08T21:57,holdout_baserate,clear,2022,9,21,,,,,500,0
2022-09-09T00:52,holdout_baserate,clear,2022,9,0,,,,0.062,,
2022-09-09T03:51,holdout_baserate,clear,2022,9,3,,,,0.062,0,0
2022-09-09T06:54,holdout_baserate,clear,2022,9,6,SCT,5700,588,70,,200
2022-09-09T09:53,holdout_baserate,clear,2022,9,9,FEW,5500,788,70,,25000
2022-09-09T12:53,holdout_baserate,clear,2022,9,12,FEW,5500,788,50,,25000
2022-09-09T14:55,train,clear,2022,9,14,FEW,500,5788,,500,500
2022-09-09T15:52,holdout_baserate,clear,2022,9,15,,,,1,300,0
2022-09-09T18:58,holdout_baserate,clear,2022,9,18,,,,,500,0
2022-09-09T21:56,holdout_baserate,clear,2022,9,21,,,,40,,500
2022-09-09T22:52,train,clear,2022,9,22,,,,40,20000,500
2022-09-10T00:51,holdout_baserate,clear,2022,9,0,,,,0.125,,
2022-09-10T03:57,holdout_baserate,clear,2022,9,3,SCT,6000,288,0.125,20000,0
2022-09-10T06:52,holdout_baserate,clear,2022,9,6,FEW,6100,188,35,20000,0
2022-09-10T09:56,holdout_baserate,clear,2022,9,9,,,,30,,20000
2022-09-10T11:53,train,clear,2022,9,11,,,,30,,0
2022-09-10T12:54,holdout_baserate,clear,2022,9,12,,,,20,0,0
2022-09-10T14:56,train,clear,2022,9,14,,,,50,18000,300
2022-09-10T15:51,holdout_baserate,clear,2022,9,15,,,,50,18000,300
2022-09-10T17:49,train,clear,2022,9,17,,,,50,18000,100
2022-09-10T18:54,holdout_baserate,clear,2022,9,18,,,,50,500,300
2022-09-10T21:49,holdout_baserate,clear,2022,9,21,,,,0.25,,
2022-09-11T00:50,holdout_baserate,clear,2022,9,0,,,,40,20000,8000
2022-09-11T03:59,holdout_baserate,clear,2022,9,3,,,,40,12000,6000
2022-09-11T05:50,train,clear,2022,9,5,,,,40,16000,4000
2022-09-11T06:57,holdout_baserate,clear,2022,9,6,,,,40,16000,3000
2022-09-11T08:55,train,clear,2022,9,8,,,,35,16000,7000
2022-09-11T09:52,holdout_baserate,clear,2022,9,9,,,,35,15000,7000
2022-09-11T12:53,holdout_baserate,clear,2022,9,12,FEW,5000,1288,35,12000,12000
2022-09-11T15:51,holdout_baserate,clear,2022,9,15,,,,,300,0
2022-09-11T16:54,train,clear,2022,9,16,,,,,1000,1000
2022-09-11T18:47,holdout_baserate,clear,2022,9,18,,,,0.125,,
